img_no,deeplift,gradcam,lime,shap
143,0.014638536267183287,0.005989340442900291,0.14880872116895033,0.04373262159120354
144,0.014376477522598526,0.01384908782455685,0.11125528225782517,0.03551583572092273
145,0.036622748467611876,0.014528470915639398,0.031682279729412156,0.04194102544271676
146,0.003389549466862309,0.0018704851695469447,0.001471576402676918,0.03926002135391561
147,0.05701285908623828,0.018407901048557967,0.33362570863115976,0.12135147001659861
148,0.0026908557783652093,0.048432478120055376,0.05763299922898998,0.0377654765267997
149,0.004552328613418672,0.003344158073150925,0.06804452629180065,0.024395884706592482
150,0.0058380591521745686,0.0036334921984670617,0.000172488141440276,0.035351695837411504
151,0.023914317450028817,0.027302166983375203,0.10636238781658482,0.04864410756665895
152,0.017708567380049306,0.006439392308024714,0.08078250617644706,0.040212838909453236
153,0.009321982793079109,0.004062472223953716,0.04936215492834824,0.014397534756576081
154,0.00872575748131146,0.00967694572685567,0.032418035290443376,0.06988361189729138
155,0.021264726541041248,0.010043234845583353,0.06078533556700391,0.023473051890165245
156,0.016241155308683607,0.014613294989373572,0.1173051159486593,0.10018499279686102
157,0.013925536062608504,0.007506860392567424,0.05802569814769879,0.027257273100121847
158,0.016386826194233338,0.010470613261140604,0.06763964838566973,0.04562765479743147
159,0.003681422500290833,0.00011926345343483692,0.0004266827751526351,0.0054978520504739125
160,0.0181579049928616,0.01732037640413251,0.09247149667382802,0.0769323573107939
161,0.017156739386188054,0.002138122824567096,0.04672652539345308,0.00853978590406102
162,0.007548459089706852,0.0026553808062747585,0.09720943409589915,0.03199295029283045
163,0.024759977419349846,0.011066224443151597,0.10909400544959127,0.035679796705914486
164,0.024460692708828988,0.007230008217959524,0.06837205189272764,0.03819507178272589
165,0.015118104981563678,0.01437313342599008,0.028965827115550603,0.048808158878666366
166,0.015517732748522826,0.008700130859146645,0.03546825556886115,0.049981157313831154
167,0.0107552224251443,0.03864263155873306,0.007665591184070965,0.053493759236294985
168,0.01063937937435242,0.006227231297061921,0.1134006519593682,0.031176430634416913
169,0.014174659585201737,0.00951523578255384,0.00901120622938162,0.05575322471675195
170,0.007536343799554067,0.004741723520095462,0.06555372102978047,0.01587368715441801
171,0.0007729949999828728,0.010291757632275017,0.12438167884215745,0.033726485611163606
172,0.012342454279938856,0.008772743896499237,0.0628416662157199,0.019810780634886203
173,0.02886756551071963,0.010182588261431171,0.15130445826065592,0.08311992859873991
174,0.025713351783246755,0.012093920819924216,0.14689389819841742,0.010640608588720237
175,0.017479130829301685,0.01039713593220588,0.11755435010737415,0.05007083405850757
176,0.009254877125248575,0.004649874451872591,0.11510626374032164,0.01466277142428761
177,0.021930552433660575,0.014290689395952828,0.11263997708918831,0.07684548489739221
178,0.005200753666119386,0.0035705220370576413,0.05496025246894141,0.019850443601978338
179,0.018231609932238862,0.007512996576411795,0.12713186414207836,0.022339416305490207
180,0.02075674269739811,0.008566505301392293,0.18392933098836187,0.04665378929524268
181,0.024090357592124804,0.04401692873824352,0.0838198929940039,0.05935398497096418
182,0.015065776922967487,0.010270775134094799,0.04918484813516435,0.03766530009343171
183,0.028990896053978855,0.004231131393780441,0.12712002202483394,0.041072893056905334
184,0.024884036597266873,0.009896304062558517,0.029621320752890676,0.022710432930514952
185,0.016299424122790902,0.008040608191976741,0.06107664881726649,0.02487573675042788
186,0.007989965448365416,0.0065102346431650734,0.043166110455238396,0.02960528947996056
187,0.011809702885221915,0.019695275987612133,0.09527182695948404,0.0658897642124684
188,0.02508698176370907,0.0045256160825069775,0.06955632934018965,0.022493524975281013
189,0.0002905791814450587,0.012330478400624012,0.0038220502374695245,0.06472015415982825
190,0.019040961266379396,0.02014579457684982,0.021876249080159137,0.053631323527091546
191,0.008522284337616183,0.0032701586871871505,0.09196509520717687,0.008202949643855416
192,0.013264161328781618,0.003676835120602497,0.03759379906140469,0.010630633806433077
193,0.009103260264092038,0.019691225259463457,0.00310297609245463,0.081326540761506
194,0.025089192125830637,0.009897192369560793,0.07636905191186905,0.026618761313223376
195,0.012415955612051856,0.015386552206764841,0.0524217354436226,0.04960188114856665
196,0.018190162123815534,0.019803784688313803,0.02516195931532266,0.03831080806764705
197,0.010831572623084054,0.02030735662427999,0.07491207515086126,0.050054318205257256
198,0.017507040020287398,0.011556086736671934,0.10165724505398707,0.03067500758007488
199,0.03692962697290554,0.01966949185413842,0.4317055059715497,0.04060594611457428
200,0.026019865191296017,0.021582525805219122,0.09530931812367353,0.0777292928751037
201,0.027276264528070186,0.006832705855497495,0.12471190071023469,0.035051060988007206
202,0.00685867162995001,0.017412704787230844,0.013539038573547118,0.04206922602841642
203,0.005230230630621875,0.004082415827089823,0.09392578341930721,0.05341394485970014
204,0.005824928162644802,0.0021396689176943376,0.019637771418805537,0.034953042286054566
205,0.020702983997112262,0.006013824034420542,0.058787849378881984,0.037097623361301985
206,0.0048692391413743185,0.004811782727940009,0.017925539026546165,0.01484076185282295
207,0.015484119729817393,0.015999634629212965,0.13233830995107404,0.04682398812189561
208,0.02570117058098171,0.004246415166024429,0.07469083271829559,0.0612426861383461
209,0.016240949089795835,0.005776161477302875,0.03237512181452191,0.059904374075110324
210,0.010235110517424645,0.004483419468934065,0.10336471821535229,0.028000367031990842
211,0.018101585646814952,0.0029557462989520406,0.07348363092445581,0.05476113944835533
212,0.02849741473216138,0.011728335343357736,0.05584541753255785,0.06738889674133246
213,0.020440293634820614,0.01700827971562791,0.0772997644664939,0.07938630304576032
214,0.0051700402152522066,0.003004956990480423,0.07221577272917182,0.03161823474677251
215,0.020285655662281535,0.014494445899798107,0.15103817816476892,0.0764389286043298
216,0.010536271394277756,0.014292838770969402,0.0,0.030459932587816
217,0.020482929434226464,0.020921746117592333,0.11606912895960379,0.10249720446413395
218,0.006019242370975243,0.0027716986950986735,0.04674652307012951,0.03180156859985237
219,0.007864990142295109,0.003825485804359551,0.04794260732450061,0.03487041074540792
220,0.0184042374063329,0.008260909481045702,0.023757746872249148,0.008973030559592119
221,0.019607169372861586,0.0075939103177863196,0.16324700797766864,0.03561773683464863
222,0.018268337577725155,0.0025446353342471507,0.08734474619208514,0.013199975071528881
223,0.013617259642726327,0.004510735980763056,0.07465391862861319,0.035368430912519046
224,0.022558583716229257,0.008069381700250563,0.05178079741697213,0.01285299757064982
225,0.014833051688046666,0.013124997744558536,0.08252427536903402,0.04554902431675751
226,0.0038525351352948845,0.0036902961540563,0.03902765477850448,0.045299290945035674
227,0.008341464908107455,0.001936094260012017,0.036739451920958725,0.01729796529158296
