img_no,deeplift,gradcam,lime,shap
31,0.03421576633818122,0.010188315782332254,0.14138715322235995,0.018077058283450385
32,0.01517563309282505,0.00969249287320357,0.010228477066029132,0.012531383381982708
33,0.04236380554085981,0.022495506791507497,0.23010598854774125,0.02166309797921627
34,0.016872269625304363,0.0006326952414972117,0.027863087418611283,0.017060799934965697
35,0.012751961180701168,0.0077779588303921315,0.05249325492744022,0.01379693026946792
36,0.01631762006460765,0.00739137535196772,0.024749848733510386,0.007998322410190249
37,0.034438538961114346,0.017356140820363374,0.06134632945457163,0.013872010303267665
38,0.0004603614065721809,0.02967991057196892,0.0009426115885777656,0.026472176785523896
39,0.019169757240696958,0.004724267448153045,0.02961767894193108,0.009430611015760135
40,0.017506997171119445,0.008850923975356485,0.04494880932925649,0.028804114243011648
41,0.01960839688566204,0.004914579630566006,0.0660238458242112,0.01238936084701213
42,0.0338013925135662,0.011837880174305196,0.29744119176313816,0.021281606179069795
43,0.017291699857648068,0.012436596655382808,0.08064114461220316,0.015228767915467152
44,0.007501568723659661,0.005645754084240791,0.06725967314855695,0.005673649401587951
45,0.023399038781334442,0.009903362935213971,0.011228554402032432,0.014720943910067985
46,0.021571038020974504,0.0020404199817544147,0.1339982901884732,0.02714884515212915
47,0.006683666258211735,0.0012025693320134544,0.013043389233572908,0.009773829570190282
48,0.016792137451349966,0.005168971413805224,0.04790136325951114,0.00654532212500251
49,0.026159527346410617,0.009014137507844732,0.06644570494164094,0.014735752492432603
50,0.007877475541570911,0.008385394710150864,0.0013829407566024268,0.014564528572744108
51,0.012513235123995246,0.012790732251192878,0.03925494478825385,0.011160202158554431
52,0.02300356699142328,0.00776693629886215,0.07628747731392738,0.014827499589498512
53,0.01633339896167961,0.017017880325797218,0.0012267788293024884,0.003827973883760446
54,0.0177042861607783,0.006688705301917243,0.07916806242445801,0.021696693460198417
55,0.01698311879955454,0.0113094504308472,0.04574404970935738,0.008694905722047131
56,0.011206146083834231,0.014850040543674194,0.05607952532849594,0.013275044365219502
57,0.02355835406324551,0.002580260418254996,0.05880893768175927,0.005856092101013252
58,0.05102301466959695,0.03918104731311891,0.20914830424484526,0.02993961833649698
59,0.0058115613652074145,0.018653489686052842,0.016819852464799313,0.012423413626775787
60,0.023663848142025268,0.011980024673249129,0.09585791108347726,0.017198234632740117
61,0.03726456883323973,0.01225959772475757,0.04418021703171161,0.011054472221014461
62,0.023385279817798067,0.005968008563775328,0.051738628904866885,0.01563366773608655
63,0.030881799123630926,0.010465791068687572,0.042973568614970335,0.015240155855847332
64,0.02786628322678331,0.010590332977531492,0.11587249696065595,0.012808418328401183
65,0.026816937821955586,0.013142017459450494,0.012108559498956159,0.028709594253384076
66,0.024877068787477103,0.00315885990858078,0.06722725238936518,0.0023732672474823676
67,0.01521569360024578,0.003571239927889868,0.05842803814435349,0.005582174841814496
68,0.015722719562440948,0.008074309019534312,0.030415688915886793,0.010830320917786797
69,0.0300855108920667,0.014571036798392837,0.11042084085591664,0.020427864604362286
70,0.027103940984816367,0.014062110665611234,0.0729994799500627,0.012044409265159015
71,0.005221663168273764,0.005113844911818545,0.0006761690963676196,0.012981735757086865
72,0.007366807962679907,0.011613809294024443,0.01879630476538919,0.01045673503124967
73,0.017091095392605126,0.015225788069171513,0.1102318365170796,0.014632628059427675
74,0.015346436587113928,0.00962221750928438,0.05518602746247645,0.010670332863313174
75,0.03926037523374112,0.008192310982573133,0.17048396577375272,0.004066908878089922
76,0.014799060504417715,0.0022403085654976733,0.02753435921531775,0.004012837251901522
77,0.0004278811299653874,0.006928697757347296,0.03903589206182866,0.0047560983100384075
78,0.006460248753631328,0.009139624377497732,0.1001339163214436,0.01961586010765184
79,0.0023060509688980447,0.0045357442444436975,0.06919704562855403,0.010071191932992258
80,0.014512525159535331,0.003047759440571198,0.07318307339262868,0.005062974622795678
81,0.015622758766048038,0.001257752060604113,0.0748512840475876,0.00826358024368353
82,0.02342751100452159,0.007420231435509547,0.07765287022485008,0.014307896490673308
83,0.014505679510077652,0.0061118097937836935,0.005580357142857143,0.007687274808546836
84,0.022818006282208626,0.0026652024444053053,0.013609838631678474,0.011695096428874795
85,0.0032252809843166287,0.008050733996975807,0.012,0.013455647654018672
86,8.308256385778226e-05,0.0121141822418543,0.05145471274191157,0.015105329943697515
87,0.019221495058353213,0.004703212305250672,0.007539304166574274,0.00720785603549278
88,0.013165102836556001,0.011827634634526343,0.1178737473358706,0.024327269536488772
89,0.01890600099442416,0.007246772328172206,0.05832300428481343,0.012491800028036742
90,0.01636744329104007,0.015100328806180802,0.05553362517172263,0.020808293546043348
91,0.012447240227639449,0.003423198570672105,0.06430227754971955,0.01320191931663804
92,0.014018167270875832,0.011150930123541885,0.030012799576289887,0.008192140235987005
93,0.013528513793850729,0.006811365177146756,0.007496950205168016,0.004581210107380724
94,0.018857704538174896,0.011046049878795141,0.04105174882245926,0.010185217798765956
95,0.00794866026228275,0.0018958193915230887,0.0475130739027965,0.007118687064286321
96,0.014958566546258647,0.013441042844326352,0.06638761531524255,0.02660173732618287
97,0.03088251828200816,0.010110849196390062,0.10688392504403536,0.011114137777184155
98,0.018304837554939786,0.011182321244192049,0.08447414652707827,0.013440590846209775
99,0.014180143176226324,0.009694094266422608,0.1059961831000206,0.015609795841052432
100,0.03291608229835098,0.036498681503851535,0.0907241515584949,0.04655518874086153
101,0.025096399091648097,0.0066647182805136965,0.04782850281937365,0.008835444573306069
102,0.01444135361466959,0.010133434625570823,0.048610801421261465,0.015449887351702923
103,0.013223533922076043,0.0104384644342601,0.03430652044957645,0.010795199375335707
104,0.02294121957422963,0.013899767190976782,0.20950613634074894,0.017083356538035367
105,0.014668914471235266,0.006524705834387842,0.0008511875103803355,0.008878485814882885
106,0.008251736222580106,0.03790085767208253,0.07858696634586322,0.010170338430682135
107,0.013964673694299191,0.005328267812728882,0.021755143463511442,0.004643490270676753
108,0.00938978507551519,0.004362625662957229,0.06308135859781859,0.005426326137783068
109,0.0057671047451292295,0.048444221280364366,0.06093080538466655,0.018571074426799526
110,0.03006349893574385,0.013791979260909788,0.09616093535835048,0.021353109035799088
111,0.014763462197497529,0.04903361789815984,0.0,0.026729539050464053
112,0.009731037353709044,0.0005824322367465251,0.00015755475027572085,0.008559111833091416
113,0.009952916629349528,0.005069695956484517,0.03938181049181079,0.00453844373361038
114,0.015196104647696216,0.00639837575615903,0.01319702602230483,0.016288237487169243
